1.55659299843,1.55460906029
1.58241958388,1.56168889999
1.57604093069,1.56583380699
1.56813514409,1.55859708786
1.56205269401,1.56092858315
1.56933405866,1.57107853889
1.55752195943,1.55153632164
1.55613865481,1.5690574646
1.56848908954,1.54386496544
1.55404629066,1.54640960693
1.56421741171,1.55914926529
1.58137472522,1.57622647285
1.56767038062,1.57182812691
1.56516542053,1.56443619728
1.56861961586,1.55497026443
1.54278582458,1.5595767498
1.56147497538,1.56066918373
1.58123965904,1.568100214
1.56677942967,1.57408094406
1.57930710988,1.56352615356
1.54890457949,1.56824302673
1.58385621326,1.58870697021
1.55533381259,1.55274629593
1.55255437133,1.55592155457
1.57008856896,1.57231545448
1.54417580604,1.56273555756
1.54353212959,1.55976510048
1.57467780712,1.5642118454
1.55858917911,1.55635476112
1.5777866548,1.56489396095
1.54111378346,1.55133509636
1.57477912502,1.55873346329
1.55933516469,1.56755232811
1.5510572396,1.55834555626
1.56519739027,1.5571577549
1.57922441019,1.56242251396
1.54597346483,1.54820656776
1.55359934325,1.5458009243
1.53867632547,1.55650353432
1.55220418543,1.5632481575
1.57284500679,1.56639909744
1.56569084205,1.55582475662
1.5675847968,1.54641342163
1.54093118825,1.55505824089
1.56466634654,1.55238056183
1.57303238796,1.56664204597
1.55152375078,1.55256009102
1.55149353829,1.55235934258
1.56361559505,1.55919551849
1.57913272836,1.56219696999
1.58238666375,1.56314134598
1.54649418877,1.54062104225
1.56713825842,1.57070469856
1.58922341459,1.56757521629
1.55701243269,1.55599999428
1.54823776125,1.55660891533
1.56488332161,1.57170414925
1.58884145552,1.55838036537
1.5657485724,1.55989670753
1.54307068189,1.55062961578
1.55503471234,1.55445456505
1.55555135146,1.55829381943
1.5717513563,1.55950331688
1.56361156436,1.55488777161
1.55613645442,1.55920624733
1.54434476534,1.55069470406
1.54928246344,1.56121826172
1.56896194392,1.55923604965
1.54496402122,1.54822611809
1.56021349291,1.56151223183
1.54560024234,1.55459618568
1.57106397526,1.56358528137
1.57787184167,1.56268954277
1.54961317153,1.54948568344
1.57431337569,1.56095457077
1.57562174919,1.57531023026
1.5766903961,1.56735730171
1.55690657207,1.5544116497
1.55617183988,1.55774974823
1.55087740474,1.54857611656
1.56905395608,1.56615424156
